,sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
1210,2/10/2021,379.2042184,Northeast,PA,"Dauphin County, PA",42043
1211,2/10/2021,320.6702199,West,NV,"Elko County, NV",32007
1212,2/10/2021,232.5334721,Northeast,PA,"Erie County, PA",42049
1213,2/10/2021,242.5031004,Northeast,MA,"Essex County, MA",25009
1214,2/10/2021,431.5993332,Northeast,CT,"Fairfield County, CT",9001
1215,2/10/2021,134.7356254,Northeast,MA,"Hampshire County, MA",25015
1216,2/10/2021,345.3661989,Northeast,PA,"Indiana County, PA",42063
1217,2/10/2021,215.8982971,South,KY,"Jefferson County, KY",21111
1218,2/10/2021,139.775206,Midwest,IN,"Lake County, IN",18089
1219,2/10/2021,167.5654697,South,FL,"Miami-Dade County, FL",12086
1220,2/10/2021,90.50750685,Northeast,MA,"Middlesex County, MA",25017
1221,2/10/2021,68.24946409,West,CA,"Monterey County, CA",6053
1222,2/10/2021,122.9041765,Northeast,PA,"Montgomery County, PA",42091
1223,2/10/2021,393.5522069,Northeast,NY,"Nassau County, NY",36059
1224,2/10/2021,116.9732131,South,FL,"Palm Beach County, FL",12099
1225,2/10/2021,82.64289597,West,MT,"Park County, MT",30067
1226,2/10/2021,119.9198751,West,CA,"Placer County, CA",6061
1227,2/10/2021,147.8533793,South,TN,"Shelby County, TN",47157
1228,2/10/2021,381.6218005,South,VA,"Stafford County, VA",51179
1229,2/10/2021,380.2273961,Northeast,MA,"Suffolk County, MA",25025
1230,2/10/2021,165.9509003,Northeast,MA,"Town and County of Nantucket, MA",25019
1231,2/10/2021,291.1940557,Northeast,NJ,"Union County, NJ",34039
1232,2/17/2021,68.88525761,West,CO,"Arapahoe County, CO",8005
1233,2/17/2021,110.9155526,West,NV,"Elko County, NV",32007
1234,2/17/2021,262.4256046,Northeast,PA,"Erie County, PA",42049
1235,2/17/2021,89.10092659,Northeast,MA,"Essex County, MA",25009
1236,2/17/2021,285.88135,Northeast,CT,"Fairfield County, CT",9001
1237,2/17/2021,109.1673244,South,TN,"Hamilton County, TN",47065
1238,2/17/2021,109.2954117,Northeast,MA,"Hampshire County, MA",25015
1239,2/17/2021,247.5524099,Northeast,PA,"Indiana County, PA",42063
1240,2/17/2021,160.8457951,South,KY,"Jefferson County, KY",21111
1241,2/17/2021,121.8265191,Midwest,IN,"Lake County, IN",18089
1242,2/17/2021,139.970925,South,FL,"Miami-Dade County, FL",12086
1243,2/17/2021,68.21070518,Northeast,MA,"Middlesex County, MA",25017
1244,2/17/2021,20.11385701,West,CA,"Monterey County, CA",6053
1245,2/17/2021,328.6895988,Northeast,NY,"Nassau County, NY",36059
1246,2/17/2021,27.39724273,West,MT,"Park County, MT",30067
1247,2/17/2021,60.68679422,West,CA,"Placer County, CA",6061
1248,2/17/2021,98.95149726,South,TN,"Shelby County, TN",47157
1249,2/17/2021,209.2991716,South,VA,"Stafford County, VA",51179
1250,2/17/2021,381.2832335,Northeast,MA,"Suffolk County, MA",25025
1251,2/17/2021,157.4185014,Northeast,MA,"Town and County of Nantucket, MA",25019
1252,2/24/2021,56.56144858,West,CO,"Arapahoe County, CO",8005
1253,2/24/2021,37.56849426,Northeast,MA,"Berkshire County, MA",25003
1254,2/24/2021,299.0016691,Northeast,PA,"Dauphin County, PA",42043
1255,2/24/2021,59.59332857,West,NV,"Elko County, NV",32007
1256,2/24/2021,288.1482468,Northeast,PA,"Erie County, PA",42049
1257,2/24/2021,58.74147136,Northeast,MA,"Essex County, MA",25009
1258,2/24/2021,343.334161,Northeast,CT,"Fairfield County, CT",9001
1259,2/24/2021,133.8769134,Northeast,PA,"Franklin County, PA",42055
1260,2/24/2021,211.9344031,Northeast,MA,"Hampshire County, MA",25015
1261,2/24/2021,195.3993579,Northeast,PA,"Indiana County, PA",42063
1262,2/24/2021,170.2877242,South,KY,"Jefferson County, KY",21111
1263,2/24/2021,102.46849,Midwest,IN,"Lake County, IN",18089
1264,2/24/2021,143.1024132,South,FL,"Miami-Dade County, FL",12086
1265,2/24/2021,107.1679284,Northeast,MA,"Middlesex County, MA",25017
1266,2/24/2021,5.967106807,West,CA,"Monterey County, CA",6053
1267,2/24/2021,54.41646853,Northeast,PA,"Montgomery County, PA",42091
1268,2/24/2021,347.8481433,Northeast,NY,"Nassau County, NY",36059
1269,2/24/2021,74.14121399,South,FL,"Palm Beach County, FL",12099
1270,2/24/2021,21.11563184,West,MT,"Park County, MT",30067
1271,2/24/2021,71.78604932,West,CA,"Placer County, CA",6061
1272,2/24/2021,216.6600836,South,VA,"Stafford County, VA",51179
1273,2/24/2021,319.6981896,Northeast,MA,"Suffolk County, MA",25025
1274,2/24/2021,247.3178687,Northeast,MA,"Town and County of Nantucket, MA",25019
1275,2/24/2021,267.27903,Northeast,NJ,"Union County, NJ",34039
1276,3/3/2021,53.28815195,West,CO,"Arapahoe County, CO",8005
1277,3/3/2021,55.72521541,West,NV,"Elko County, NV",32007
1278,3/3/2021,195.8143593,Northeast,PA,"Erie County, PA",42049
1279,3/3/2021,63.51893647,Northeast,MA,"Essex County, MA",25009
1280,3/3/2021,257.8610271,Northeast,CT,"Fairfield County, CT",9001
1281,3/3/2021,225.4415088,Northeast,PA,"Franklin County, PA",42055
1282,3/3/2021,95.38072349,South,TN,"Hamilton County, TN",47065
1283,3/3/2021,334.3743786,Northeast,MA,"Hampshire County, MA",25015
1284,3/3/2021,205.0219038,Northeast,PA,"Indiana County, PA",42063
1285,3/3/2021,214.4391049,South,KY,"Jefferson County, KY",21111
1286,3/3/2021,97.4204831,Midwest,IN,"Lake County, IN",18089
1287,3/3/2021,188.3324881,South,FL,"Miami-Dade County, FL",12086
1288,3/3/2021,112.5959576,Northeast,MA,"Middlesex County, MA",25017
1289,3/3/2021,7.530334889,West,CA,"Monterey County, CA",6053
1290,3/3/2021,302.4430299,Northeast,NY,"Nassau County, NY",36059
1291,3/3/2021,66.09284253,West,MT,"Park County, MT",30067
1292,3/3/2021,47.24479727,West,CA,"Placer County, CA",6061
1293,3/3/2021,223.6443932,South,VA,"Stafford County, VA",51179
1294,3/3/2021,326.8928745,Northeast,MA,"Suffolk County, MA",25025
1295,3/3/2021,340.5836291,Northeast,MA,"Town and County of Nantucket, MA",25019
1296,3/10/2021,191.4098022,Northeast,PA,"Dauphin County, PA",42043
1297,3/10/2021,51.50872317,West,NV,"Elko County, NV",32007
1298,3/10/2021,117.9498719,Northeast,PA,"Erie County, PA",42049
1299,3/10/2021,87.98496997,Northeast,MA,"Essex County, MA",25009
1300,3/10/2021,229.960731,Northeast,CT,"Fairfield County, CT",9001
1301,3/10/2021,195.8984197,Northeast,PA,"Indiana County, PA",42063
1302,3/10/2021,154.2235279,South,KY,"Jefferson County, KY",21111
1303,3/10/2021,80.81167226,Midwest,IN,"Lake County, IN",18089
1304,3/10/2021,238.3910991,South,FL,"Miami-Dade County, FL",12086
1305,3/10/2021,89.57694678,Northeast,MA,"Middlesex County, MA",25017
1306,3/10/2021,7.721525615,West,CA,"Monterey County, CA",6053
1307,3/10/2021,28.48210488,Northeast,PA,"Montgomery County, PA",42091
1308,3/10/2021,345.6782759,Northeast,NY,"Nassau County, NY",36059
1309,3/10/2021,66.31528807,South,FL,"Palm Beach County, FL",12099
1310,3/10/2021,47.77516299,West,MT,"Park County, MT",30067
1311,3/10/2021,29.68323985,West,CA,"Placer County, CA",6061
1312,3/10/2021,228.7104054,South,VA,"Stafford County, VA",51179
1313,3/10/2021,312.704253,Northeast,MA,"Suffolk County, MA",25025
1314,3/10/2021,338.0225469,Northeast,MA,"Town and County of Nantucket, MA",25019
1315,3/10/2021,147.0010586,Northeast,NJ,"Union County, NJ",34039
1316,3/17/2021,73.53954856,West,CO,"Arapahoe County, CO",8005
1317,3/17/2021,285.7653947,Northeast,MA,"Berkshire County, MA",25003
1318,3/17/2021,27.08569298,West,NV,"Elko County, NV",32007
1319,3/17/2021,100.6663024,Northeast,PA,"Erie County, PA",42049
1320,3/17/2021,216.4163683,Northeast,MA,"Essex County, MA",25009
1321,3/17/2021,55.15722972,Northeast,CT,"Fairfield County, CT",9001
1322,3/17/2021,191.7122217,Northeast,PA,"Franklin County, PA",42055
1323,3/17/2021,112.1363408,South,TN,"Hamilton County, TN",47065
1324,3/17/2021,133.4868323,Northeast,PA,"Indiana County, PA",42063
1325,3/17/2021,88.90449762,South,KY,"Jefferson County, KY",21111
1326,3/17/2021,99.23365398,Midwest,IN,"Lake County, IN",18089
1327,3/17/2021,145.9643853,South,FL,"Miami-Dade County, FL",12086
1328,3/17/2021,71.11449868,Northeast,MA,"Middlesex County, MA",25017
1329,3/17/2021,9.44338799,West,CA,"Monterey County, CA",6053
1330,3/17/2021,494.5339422,Northeast,NY,"Nassau County, NY",36059
1331,3/17/2021,50.31177814,West,MT,"Park County, MT",30067
1332,3/17/2021,28.73465054,West,CA,"Placer County, CA",6061
1333,3/17/2021,261.6714579,South,VA,"Stafford County, VA",51179
1334,3/17/2021,342.4735919,Northeast,MA,"Suffolk County, MA",25025
1335,3/17/2021,575.4326985,Northeast,MA,"Town and County of Nantucket, MA",25019
1336,3/24/2021,125.9977956,West,CO,"Arapahoe County, CO",8005
1337,3/24/2021,176.2983523,Northeast,MA,"Berkshire County, MA",25003
1338,3/24/2021,228.2952605,Northeast,PA,"Dauphin County, PA",42043
1339,3/24/2021,37.41814799,West,NV,"Elko County, NV",32007
1340,3/24/2021,189.9083031,Northeast,PA,"Erie County, PA",42049
1341,3/24/2021,227.3121602,Northeast,MA,"Essex County, MA",25009
1342,3/24/2021,142.5470833,Northeast,CT,"Fairfield County, CT",9001
1343,3/24/2021,130.9753627,Northeast,MA,"Hampshire County, MA",25015
1344,3/24/2021,180.1547826,Northeast,PA,"Indiana County, PA",42063
1345,3/24/2021,70.71496096,South,KY,"Jefferson County, KY",21111
1346,3/24/2021,84.4947844,Midwest,IN,"Lake County, IN",18089
1347,3/24/2021,172.0657617,South,FL,"Miami-Dade County, FL",12086
1348,3/24/2021,75.49343427,Northeast,MA,"Middlesex County, MA",25017
1349,3/24/2021,18.27184549,West,CA,"Monterey County, CA",6053
1350,3/24/2021,46.11451103,Northeast,PA,"Montgomery County, PA",42091
1351,3/24/2021,496.7259506,Northeast,NY,"Nassau County, NY",36059
1352,3/24/2021,64.4589119,South,FL,"Palm Beach County, FL",12099
1353,3/24/2021,73.95044801,West,MT,"Park County, MT",30067
1354,3/24/2021,39.41537254,West,CA,"Placer County, CA",6061
1355,3/24/2021,303.1096109,South,VA,"Stafford County, VA",51179
1356,3/24/2021,337.8712675,Northeast,MA,"Suffolk County, MA",25025
1357,3/24/2021,614.2612701,Northeast,MA,"Town and County of Nantucket, MA",25019
1358,3/24/2021,246.954867,Northeast,NJ,"Union County, NJ",34039
1359,3/31/2021,127.7401064,West,CO,"Arapahoe County, CO",8005
1360,3/31/2021,153.423157,Northeast,MA,"Berkshire County, MA",25003
1361,3/31/2021,30.43100264,West,NV,"Elko County, NV",32007
1362,3/31/2021,275.4682434,Northeast,PA,"Erie County, PA",42049
1363,3/31/2021,148.0847258,Northeast,MA,"Essex County, MA",25009
1364,3/31/2021,548.0632944,Northeast,CT,"Fairfield County, CT",9001
1365,3/31/2021,255.7562694,Northeast,PA,"Franklin County, PA",42055
1366,3/31/2021,148.2721133,South,TN,"Hamilton County, TN",47065
1367,3/31/2021,266.4731865,Northeast,PA,"Indiana County, PA",42063
1368,3/31/2021,81.69137714,South,KY,"Jefferson County, KY",21111
1369,3/31/2021,121.2101799,Midwest,IN,"Lake County, IN",18089
1370,3/31/2021,231.2216718,South,FL,"Miami-Dade County, FL",12086
1371,3/31/2021,76.78329022,Northeast,MA,"Middlesex County, MA",25017
1372,3/31/2021,18.75772605,West,CA,"Monterey County, CA",6053
1373,3/31/2021,192.1283953,Northeast,NY,"Nassau County, NY",36059
1374,3/31/2021,142.3863058,West,MT,"Park County, MT",30067
1375,3/31/2021,46.37991541,West,CA,"Placer County, CA",6061
1376,3/31/2021,205.9954311,South,VA,"Stafford County, VA",51179
1377,3/31/2021,326.1204813,Northeast,MA,"Suffolk County, MA",25025
1378,3/31/2021,667.8308111,Northeast,MA,"Town and County of Nantucket, MA",25019
1379,4/7/2021,105.3464833,West,CO,"Arapahoe County, CO",8005
1380,4/7/2021,252.2178386,Northeast,MA,"Berkshire County, MA",25003
1381,4/7/2021,388.8579287,Northeast,PA,"Dauphin County, PA",42043
1382,4/7/2021,25.69656094,West,NV,"Elko County, NV",32007
1383,4/7/2021,158.2438564,Northeast,PA,"Erie County, PA",42049
1384,4/7/2021,101.6762025,Northeast,MA,"Essex County, MA",25009
1385,4/7/2021,484.5797633,Northeast,CT,"Fairfield County, CT",9001
1386,4/7/2021,299.9098154,Northeast,PA,"Indiana County, PA",42063
1387,4/7/2021,98.29136235,South,KY,"Jefferson County, KY",21111
1388,4/7/2021,184.8047875,Midwest,IN,"Lake County, IN",18089
1389,4/7/2021,223.6948613,South,FL,"Miami-Dade County, FL",12086
1390,4/7/2021,75.95477889,Northeast,MA,"Middlesex County, MA",25017
1391,4/7/2021,46.16270405,West,CA,"Monterey County, CA",6053
1392,4/7/2021,66.92572662,Northeast,PA,"Montgomery County, PA",42091
1393,4/7/2021,90.90774038,Northeast,NY,"Nassau County, NY",36059
1394,4/7/2021,67.28713432,South,FL,"Palm Beach County, FL",12099
1395,4/7/2021,183.7734938,West,MT,"Park County, MT",30067
1396,4/7/2021,39.74394369,West,CA,"Placer County, CA",6061
1397,4/7/2021,265.8172365,South,VA,"Stafford County, VA",51179
1398,4/7/2021,325.3946035,Northeast,MA,"Suffolk County, MA",25025
1399,4/7/2021,738.4061149,Northeast,MA,"Town and County of Nantucket, MA",25019
1400,4/7/2021,222.4049888,Northeast,NJ,"Union County, NJ",34039
1401,4/14/2021,131.6946385,West,CO,"Arapahoe County, CO",8005
1402,4/14/2021,138.6162733,Northeast,MA,"Berkshire County, MA",25003
1403,4/14/2021,313.4387714,Northeast,PA,"Dauphin County, PA",42043
1404,4/14/2021,51.651435,West,NV,"Elko County, NV",32007
1405,4/14/2021,175.2288371,Northeast,PA,"Erie County, PA",42049
1406,4/14/2021,64.84357614,Northeast,MA,"Essex County, MA",25009
1407,4/14/2021,449.2567776,Northeast,CT,"Fairfield County, CT",9001
1408,4/14/2021,114.2020327,South,TN,"Hamilton County, TN",47065
1409,4/14/2021,151.9979956,Northeast,MA,"Hampshire County, MA",25015
1410,4/14/2021,310.2196262,Northeast,PA,"Indiana County, PA",42063
1411,4/14/2021,71.7690233,South,KY,"Jefferson County, KY",21111
1412,4/14/2021,208.6209452,Midwest,IN,"Lake County, IN",18089
1413,4/14/2021,168.3555844,South,FL,"Miami-Dade County, FL",12086
1414,4/14/2021,87.69489981,Northeast,MA,"Middlesex County, MA",25017
1415,4/14/2021,20.17771376,West,CA,"Monterey County, CA",6053
1416,4/14/2021,232.8835986,West,MT,"Park County, MT",30067
1417,4/14/2021,49.36126759,West,CA,"Placer County, CA",6061
1418,4/14/2021,365.6049799,South,VA,"Stafford County, VA",51179
1419,4/14/2021,275.1833697,Northeast,MA,"Suffolk County, MA",25025
1420,4/21/2021,159.9380604,West,CO,"Arapahoe County, CO",8005
1421,4/21/2021,63.1380398,Northeast,MA,"Berkshire County, MA",25003
1422,4/21/2021,224.9685509,Northeast,PA,"Dauphin County, PA",42043
1423,4/21/2021,63.35118418,West,NV,"Elko County, NV",32007
1424,4/21/2021,151.5133871,Northeast,PA,"Erie County, PA",42049
1425,4/21/2021,53.31696573,Northeast,MA,"Essex County, MA",25009
1426,4/21/2021,553.3248332,Northeast,CT,"Fairfield County, CT",9001
1427,4/21/2021,81.89404248,Northeast,PA,"Franklin County, PA",42055
1428,4/21/2021,232.8998407,Northeast,PA,"Indiana County, PA",42063
1429,4/21/2021,75.20061629,South,KY,"Jefferson County, KY",21111
1430,4/21/2021,199.4159448,Midwest,IN,"Lake County, IN",18089
1431,4/21/2021,129.6932088,South,FL,"Miami-Dade County, FL",12086
1432,4/21/2021,49.87689862,Northeast,MA,"Middlesex County, MA",25017
1433,4/21/2021,4.315523874,West,CA,"Monterey County, CA",6053
1434,4/21/2021,50.78658831,Northeast,PA,"Montgomery County, PA",42091
